"species","lifestage","habitatzone","habitattype","ecoregion","shapefile_name","pretty_name"
"cobia","spawningadult","near","wca","er5","wca_near_er5","ER5 Nearshore WCA"
"cobia","spawningadult","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"cobia","spawningadult","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"cobia","spawningadult","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"cuberasnapper","egg","near","wca","er1","wca_near_er1","ER1 Nearshore WCA"
"cuberasnapper","egg","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"cuberasnapper","larvae","near","wca","er1","wca_near_er1","ER1 Nearshore WCA"
"cuberasnapper","larvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"cuberasnapper","postlarvae","near","wca","er1","wca_near_er1","ER1 Nearshore WCA"
"cuberasnapper","postlarvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"cuberasnapper","earlyjuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"cuberasnapper","earlyjuvenile","est","mangrove","er1","mangrove_est_er1","ER1 Estuarine Mangrove"
"cuberasnapper","earlyjuvenile","est","em","er1","em_est_er1","ER1 Estuarine Emergent Marsh"
"cuberasnapper","earlyjuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"cuberasnapper","earlyjuvenile","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"cuberasnapper","earlyjuvenile","near","em","er1","em_near_er1","ER1 Nearshore Emergent Marsh"
"cuberasnapper","earlyjuvenile","off","sav","er1","sav_off_er1","ER1 Offshore SAV"
"cuberasnapper","earlyjuvenile","off","mangrove","er1","mangrove_off_er1","ER1 Offshore Mangrove"
"cuberasnapper","earlyjuvenile","off","em","er1","em_off_er1","ER1 Offshore Emergent Marsh"
"cuberasnapper","latejuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"cuberasnapper","latejuvenile","est","mangrove","er1","mangrove_est_er1","ER1 Estuarine Mangrove"
"cuberasnapper","latejuvenile","est","em","er1","em_est_er1","ER1 Estuarine Emergent Marsh"
"cuberasnapper","latejuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"cuberasnapper","latejuvenile","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"cuberasnapper","latejuvenile","near","em","er1","em_near_er1","ER1 Nearshore Emergent Marsh"
"cuberasnapper","latejuvenile","off","sav","er1","sav_off_er1","ER1 Offshore SAV"
"cuberasnapper","latejuvenile","off","mangrove","er1","mangrove_off_er1","ER1 Offshore Mangrove"
"cuberasnapper","latejuvenile","off","em","er1","em_off_er1","ER1 Offshore Emergent Marsh"
"cuberasnapper","adult","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"cuberasnapper","adult","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"cuberasnapper","adult","off","mangrove","er1","mangrove_off_er1","ER1 Offshore Mangrove"
"cuberasnapper","adult","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"cuberasnapper","spawningadult","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"cuberasnapper","spawningadult","near","shelf","er1","shelf_near_er1","ER1 Nearshore Shelf/Slope Edge"
"cuberasnapper","spawningadult","near","hb","er1","hb_near_er1","ER1 Nearshore Hard Bottom"
"cuberasnapper","spawningadult","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"cuberasnapper","spawningadult","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"cuberasnapper","spawningadult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"gaggrouper","egg","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"gaggrouper","egg","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"gaggrouper","larvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"gaggrouper","larvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"gaggrouper","postlarvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"gaggrouper","postlarvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"gaggrouper","earlyjuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"gaggrouper","earlyjuvenile","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"gaggrouper","earlyjuvenile","est","sav","er3","sav_est_er3","ER3 Estuarine SAV"
"gaggrouper","earlyjuvenile","est","mangrove","er1","mangrove_est_er1","ER1 Estuarine Mangrove"
"gaggrouper","earlyjuvenile","est","mangrove","er2","mangrove_est_er2","ER2 Estuarine Mangrove"
"gaggrouper","earlyjuvenile","est","mangrove","er3","mangrove_est_er3","ER3 Estuarine Mangrove"
"gaggrouper","earlyjuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"gaggrouper","earlyjuvenile","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"gaggrouper","earlyjuvenile","near","sav","er3","sav_near_er3","ER3 Nearshore SAV"
"gaggrouper","earlyjuvenile","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"gaggrouper","earlyjuvenile","near","mangrove","er2","mangrove_near_er2","ER2 Nearshore Mangrove"
"gaggrouper","earlyjuvenile","near","mangrove","er3","mangrove_near_er3","ER3 Nearshore Mangrove"
"gaggrouper","latejuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"gaggrouper","latejuvenile","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"gaggrouper","latejuvenile","est","sav","er3","sav_est_er3","ER3 Estuarine SAV"
"gaggrouper","latejuvenile","est","sav","er4","sav_est_er4","ER4 Estuarine SAV"
"gaggrouper","latejuvenile","est","mangrove","er1","mangrove_est_er1","ER1 Estuarine Mangrove"
"gaggrouper","latejuvenile","est","mangrove","er2","mangrove_est_er2","ER2 Estuarine Mangrove"
"gaggrouper","latejuvenile","est","mangrove","er3","mangrove_est_er3","ER3 Estuarine Mangrove"
"gaggrouper","latejuvenile","est","mangrove","er4","mangrove_est_er4","ER4 Estuarine Mangrove"
"gaggrouper","latejuvenile","est","hb","er1","hb_est_er1","ER1 Estuarine Hard Bottom"
"gaggrouper","latejuvenile","est","hb","er2","hb_est_er2","ER2 Estuarine Hard Bottom"
"gaggrouper","latejuvenile","est","hb","er3","hb_est_er3","ER3 Estuarine Hard Bottom"
"gaggrouper","latejuvenile","est","hb","er4","hb_est_er4","ER4 Estuarine Hard Bottom"
"gaggrouper","latejuvenile","est","reef","er1","reef_est_er1","ER1 Estuarine Reef"
"gaggrouper","latejuvenile","est","reef","er2","reef_est_er2","ER2 Estuarine Reef"
"gaggrouper","latejuvenile","est","reef","er3","reef_est_er3","ER3 Estuarine Reef"
"gaggrouper","latejuvenile","est","reef","er4","reef_est_er4","ER4 Estuarine Reef"
"gaggrouper","latejuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"gaggrouper","latejuvenile","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"gaggrouper","latejuvenile","near","sav","er3","sav_near_er3","ER3 Nearshore SAV"
"gaggrouper","latejuvenile","near","sav","er4","sav_near_er4","ER4 Nearshore SAV"
"gaggrouper","latejuvenile","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"gaggrouper","latejuvenile","near","mangrove","er2","mangrove_near_er2","ER2 Nearshore Mangrove"
"gaggrouper","latejuvenile","near","mangrove","er3","mangrove_near_er3","ER3 Nearshore Mangrove"
"gaggrouper","latejuvenile","near","mangrove","er4","mangrove_near_er4","ER4 Nearshore Mangrove"
"gaggrouper","latejuvenile","near","hb","er1","hb_near_er1","ER1 Nearshore Hard Bottom"
"gaggrouper","latejuvenile","near","hb","er2","hb_near_er2","ER2 Nearshore Hard Bottom"
"gaggrouper","latejuvenile","near","hb","er3","hb_near_er3","ER3 Nearshore Hard Bottom"
"gaggrouper","latejuvenile","near","hb","er4","hb_near_er4","ER4 Nearshore Hard Bottom"
"gaggrouper","latejuvenile","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"gaggrouper","latejuvenile","near","reef","er2","reef_near_er2","ER2 Nearshore Reef"
"gaggrouper","latejuvenile","near","reef","er3","reef_near_er3","ER3 Nearshore Reef"
"gaggrouper","latejuvenile","near","reef","er4","reef_near_er4","ER4 Nearshore Reef"
"gaggrouper","latejuvenile","off","sav","er1","sav_off_er1","ER1 Offshore SAV"
"gaggrouper","latejuvenile","off","sav","er2","sav_off_er2","ER2 Offshore SAV"
"gaggrouper","latejuvenile","off","sav","er3","sav_off_er3","ER3 Offshore SAV"
"gaggrouper","latejuvenile","off","sav","er4","sav_off_er4","ER4 Offshore SAV"
"gaggrouper","latejuvenile","off","mangrove","er1","mangrove_off_er1","ER1 Offshore Mangrove"
"gaggrouper","latejuvenile","off","mangrove","er2","mangrove_off_er2","ER2 Offshore Mangrove"
"gaggrouper","latejuvenile","off","mangrove","er3","mangrove_off_er3","ER3 Offshore Mangrove"
"gaggrouper","latejuvenile","off","mangrove","er4","mangrove_off_er4","ER4 Offshore Mangrove"
"gaggrouper","latejuvenile","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"gaggrouper","latejuvenile","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"gaggrouper","latejuvenile","off","hb","er3","hb_off_er3","ER3 Offshore Hard Bottom"
"gaggrouper","latejuvenile","off","hb","er4","hb_off_er4","ER4 Offshore Hard Bottom"
"gaggrouper","latejuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"gaggrouper","latejuvenile","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"gaggrouper","latejuvenile","off","reef","er3","reef_off_er3","ER3 Offshore Reef"
"gaggrouper","latejuvenile","off","reef","er4","reef_off_er4","ER4 Offshore Reef"
"gaggrouper","adult","near","hb","er1","hb_near_er1","ER1 Nearshore Hard Bottom"
"gaggrouper","adult","near","hb","er2","hb_near_er2","ER2 Nearshore Hard Bottom"
"gaggrouper","adult","near","hb","er3","hb_near_er3","ER3 Nearshore Hard Bottom"
"gaggrouper","adult","near","hb","er4","hb_near_er4","ER4 Nearshore Hard Bottom"
"gaggrouper","adult","near","hb","er5","hb_near_er5","ER5 Nearshore Hard Bottom"
"gaggrouper","adult","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"gaggrouper","adult","near","reef","er2","reef_near_er2","ER2 Nearshore Reef"
"gaggrouper","adult","near","reef","er3","reef_near_er3","ER3 Nearshore Reef"
"gaggrouper","adult","near","reef","er4","reef_near_er4","ER4 Nearshore Reef"
"gaggrouper","adult","near","reef","er5","reef_near_er5","ER5 Nearshore Reef"
"gaggrouper","adult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"gaggrouper","adult","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"gaggrouper","adult","off","hb","er3","hb_off_er3","ER3 Offshore Hard Bottom"
"gaggrouper","adult","off","hb","er4","hb_off_er4","ER4 Offshore Hard Bottom"
"gaggrouper","adult","off","hb","er5","hb_off_er5","ER5 Offshore Hard Bottom"
"gaggrouper","adult","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"gaggrouper","adult","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"gaggrouper","adult","off","reef","er3","reef_off_er3","ER3 Offshore Reef"
"gaggrouper","adult","off","reef","er4","reef_off_er4","ER4 Offshore Reef"
"gaggrouper","adult","off","reef","er5","reef_off_er5","ER5 Offshore Reef"
"gaggrouper","spawningadult","near","shelf","er1","shelf_near_er1","ER1 Nearshore Shelf/Slope Edge"
"gaggrouper","spawningadult","near","shelf","er2","shelf_near_er2","ER2 Nearshore Shelf/Slope Edge"
"gaggrouper","spawningadult","near","shelf","er3","shelf_near_er3","ER3 Nearshore Shelf/Slope Edge"
"gaggrouper","spawningadult","near","shelf","er4","shelf_near_er4","ER4 Nearshore Shelf/Slope Edge"
"gaggrouper","spawningadult","near","shelf","er5","shelf_near_er5","ER5 Nearshore Shelf/Slope Edge"
"gaggrouper","spawningadult","near","hb","er1","hb_near_er1","ER1 Nearshore Hard Bottom"
"gaggrouper","spawningadult","near","hb","er2","hb_near_er2","ER2 Nearshore Hard Bottom"
"gaggrouper","spawningadult","near","hb","er3","hb_near_er3","ER3 Nearshore Hard Bottom"
"gaggrouper","spawningadult","near","hb","er4","hb_near_er4","ER4 Nearshore Hard Bottom"
"gaggrouper","spawningadult","near","hb","er5","hb_near_er5","ER5 Nearshore Hard Bottom"
"gaggrouper","spawningadult","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"gaggrouper","spawningadult","off","shelf","er2","shelf_off_er2","ER2 Offshore Shelf/Slope Edge"
"gaggrouper","spawningadult","off","shelf","er3","shelf_off_er3","ER3 Offshore Shelf/Slope Edge"
"gaggrouper","spawningadult","off","shelf","er4","shelf_off_er4","ER4 Offshore Shelf/Slope Edge"
"gaggrouper","spawningadult","off","shelf","er5","shelf_off_er5","ER5 Offshore Shelf/Slope Edge"
"gaggrouper","spawningadult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"gaggrouper","spawningadult","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"gaggrouper","spawningadult","off","hb","er3","hb_off_er3","ER3 Offshore Hard Bottom"
"gaggrouper","spawningadult","off","hb","er4","hb_off_er4","ER4 Offshore Hard Bottom"
"gaggrouper","spawningadult","off","hb","er5","hb_off_er5","ER5 Offshore Hard Bottom"
"goldfacetilefish","egg","","","","",""
"goldfacetilefish","larvae","","","","",""
"goldfacetilefish","postlarvae","","","","",""
"goldfacetilefish","earlyjuvenile","","","","",""
"goldfacetilefish","latejuvenile","","","","",""
"goldfacetilefish","adult","off","shelf","er2","shelf_off_er2","ER2 Offshore Shelf/Slope Edge"
"goldfacetilefish","adult","off","shelf","er3","shelf_off_er3","ER3 Offshore Shelf/Slope Edge"
"goldfacetilefish","adult","off","sb","er2","sb_off_er2","ER2 Offshore Soft Bottom"
"goldfacetilefish","adult","off","sb","er3","sb_off_er3","ER3 Offshore Soft Bottom"
"goldfacetilefish","spawningadult","","","","",""
"goliathgrouper","egg","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"goliathgrouper","egg","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"goliathgrouper","larvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"goliathgrouper","larvae","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"goliathgrouper","postlarvae","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"goliathgrouper","postlarvae","near","mangrove","er5","mangrove_near_er5","ER5 Nearshore Mangrove"
"goliathgrouper","earlyjuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"goliathgrouper","earlyjuvenile","est","sav","er5","sav_est_er5","ER5 Estuarine SAV"
"goliathgrouper","earlyjuvenile","est","mangrove","er1","mangrove_est_er1","ER1 Estuarine Mangrove"
"goliathgrouper","earlyjuvenile","est","mangrove","er5","mangrove_est_er5","ER5 Estuarine Mangrove"
"goliathgrouper","earlyjuvenile","est","em","er1","em_est_er1","ER1 Estuarine Emergent Marsh"
"goliathgrouper","earlyjuvenile","est","em","er5","em_est_er5","ER5 Estuarine Emergent Marsh"
"goliathgrouper","earlyjuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"goliathgrouper","earlyjuvenile","near","sav","er5","sav_near_er5","ER5 Nearshore SAV"
"goliathgrouper","earlyjuvenile","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"goliathgrouper","earlyjuvenile","near","mangrove","er5","mangrove_near_er5","ER5 Nearshore Mangrove"
"goliathgrouper","earlyjuvenile","near","em","er1","em_near_er1","ER1 Nearshore Emergent Marsh"
"goliathgrouper","earlyjuvenile","near","em","er5","em_near_er5","ER5 Nearshore Emergent Marsh"
"goliathgrouper","latejuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"goliathgrouper","latejuvenile","est","sav","er5","sav_est_er5","ER5 Estuarine SAV"
"goliathgrouper","latejuvenile","est","mangrove","er1","mangrove_est_er1","ER1 Estuarine Mangrove"
"goliathgrouper","latejuvenile","est","mangrove","er5","mangrove_est_er5","ER5 Estuarine Mangrove"
"goliathgrouper","latejuvenile","est","em","er1","em_est_er1","ER1 Estuarine Emergent Marsh"
"goliathgrouper","latejuvenile","est","em","er5","em_est_er5","ER5 Estuarine Emergent Marsh"
"goliathgrouper","latejuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"goliathgrouper","latejuvenile","near","sav","er5","sav_near_er5","ER5 Nearshore SAV"
"goliathgrouper","latejuvenile","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"goliathgrouper","latejuvenile","near","mangrove","er5","mangrove_near_er5","ER5 Nearshore Mangrove"
"goliathgrouper","latejuvenile","near","em","er1","em_near_er1","ER1 Nearshore Emergent Marsh"
"goliathgrouper","latejuvenile","near","em","er5","em_near_er5","ER5 Nearshore Emergent Marsh"
"goliathgrouper","adult","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"goliathgrouper","adult","near","reef","er5","reef_near_er5","ER5 Nearshore Reef"
"goliathgrouper","adult","near","hb","er1","hb_near_er1","ER1 Nearshore Hard Bottom"
"goliathgrouper","adult","near","hb","er5","hb_near_er5","ER5 Nearshore Hard Bottom"
"goliathgrouper","adult","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"goliathgrouper","adult","off","reef","er5","reef_off_er5","ER5 Offshore Reef"
"goliathgrouper","adult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"goliathgrouper","adult","off","hb","er5","hb_off_er5","ER5 Offshore Hard Bottom"
"goliathgrouper","spawningadult","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"goliathgrouper","spawningadult","near","hb","er1","hb_near_er1","ER1 Nearshore Hard Bottom"
"goliathgrouper","spawningadult","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"goliathgrouper","spawningadult","off","reef","er5","reef_off_er5","ER5 Offshore Reef"
"goliathgrouper","spawningadult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"goliathgrouper","spawningadult","off","hb","er5","hb_off_er5","ER5 Offshore Hard Bottom"
"graysnapper","egg","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"graysnapper","egg","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"graysnapper","larvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"graysnapper","larvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"graysnapper","postlarvae","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"graysnapper","postlarvae","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"graysnapper","earlyjuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"graysnapper","earlyjuvenile","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"graysnapper","earlyjuvenile","est","mangrove","er1","mangrove_est_er1","ER1 Estuarine Mangrove"
"graysnapper","earlyjuvenile","est","mangrove","er2","mangrove_est_er2","ER2 Estuarine Mangrove"
"graysnapper","earlyjuvenile","est","em","er1","em_est_er1","ER1 Estuarine Emergent Marsh"
"graysnapper","earlyjuvenile","est","em","er2","em_est_er2","ER2 Estuarine Emergent Marsh"
"graysnapper","latejuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"graysnapper","latejuvenile","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"graysnapper","latejuvenile","est","mangrove","er1","mangrove_est_er1","ER1 Estuarine Mangrove"
"graysnapper","latejuvenile","est","mangrove","er2","mangrove_est_er2","ER2 Estuarine Mangrove"
"graysnapper","latejuvenile","est","em","er1","em_est_er1","ER1 Estuarine Emergent Marsh"
"graysnapper","latejuvenile","est","em","er2","em_est_er2","ER2 Estuarine Emergent Marsh"
"graysnapper","latejuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"graysnapper","latejuvenile","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"graysnapper","latejuvenile","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"graysnapper","latejuvenile","near","mangrove","er2","mangrove_near_er2","ER2 Nearshore Mangrove"
"graysnapper","latejuvenile","near","em","er1","em_near_er1","ER1 Nearshore Emergent Marsh"
"graysnapper","latejuvenile","near","em","er2","em_near_er2","ER2 Nearshore Emergent Marsh"
"graysnapper","adult","near","hb","er1","hb_near_er1","ER1 Nearshore Hard Bottom"
"graysnapper","adult","near","hb","er2","hb_near_er2","ER2 Nearshore Hard Bottom"
"graysnapper","adult","near","hb","er3","hb_near_er3","ER3 Nearshore Hard Bottom"
"graysnapper","adult","near","hb","er4","hb_near_er4","ER4 Nearshore Hard Bottom"
"graysnapper","adult","near","hb","er5","hb_near_er5","ER5 Nearshore Hard Bottom"
