species,lifestage,habitatzone,habitattype,ecoregion,shapefile_name,pretty_name
reddrum,latejuvenile,est,sav,er1,sav_est_er1,ER1 Estuarine SAV
reddrum,latejuvenile,est,sav,er2,sav_est_er2,ER2 Estuarine SAV
reddrum,latejuvenile,est,sav,er3,sav_est_er3,ER3 Estuarine SAV
reddrum,latejuvenile,est,sav,er4,sav_est_er4,ER4 Estuarine SAV
reddrum,latejuvenile,est,sav,er5,sav_est_er5,ER5 Estuarine SAV
reddrum,latejuvenile,est,sb,er1,sb_est_er1,ER1 Estuarine Soft Bottom
reddrum,latejuvenile,est,sb,er2,sb_est_er2,ER2 Estuarine Soft Bottom
reddrum,latejuvenile,est,sb,er3,sb_est_er3,ER3 Estuarine Soft Bottom
reddrum,latejuvenile,est,sb,er4,sb_est_er4,ER4 Estuarine Soft Bottom
reddrum,latejuvenile,est,sb,er5,sb_est_er5,ER5 Estuarine Soft Bottom
reddrum,latejuvenile,est,em,er1,em_est_er1,ER1 Estuarine Emergent Marsh
reddrum,latejuvenile,est,em,er2,em_est_er2,ER2 Estuarine Emergent Marsh
reddrum,latejuvenile,est,em,er3,em_est_er3,ER3 Estuarine Emergent Marsh
reddrum,latejuvenile,est,em,er4,em_est_er4,ER4 Estuarine Emergent Marsh
reddrum,latejuvenile,est,em,er5,em_est_er5,ER5 Estuarine Emergent Marsh
reddrum,latejuvenile,est,sand,er1,sand_est_er1,ER1 Estuarine Sand
reddrum,latejuvenile,est,sand,er2,sand_est_er2,ER2 Estuarine Sand
reddrum,latejuvenile,est,sand,er3,sand_est_er3,ER3 Estuarine Sand
reddrum,latejuvenile,est,sand,er4,sand_est_er4,ER4 Estuarine Sand
reddrum,latejuvenile,est,sand,er5,sand_est_er5,ER5 Estuarine Sand
reddrum,latejuvenile,near,sav,er1,sav_near_er1,ER1 Nearshore SAV
reddrum,latejuvenile,near,sav,er2,sav_near_er2,ER2 Nearshore SAV
reddrum,latejuvenile,near,sav,er3,sav_near_er3,ER3 Nearshore SAV
reddrum,latejuvenile,near,sav,er4,sav_near_er4,ER4 Nearshore SAV
reddrum,latejuvenile,near,sav,er5,sav_near_er5,ER5 Nearshore SAV
reddrum,latejuvenile,near,sb,er1,sb_near_er1,ER1 Nearshore Soft Bottom
reddrum,latejuvenile,near,sb,er2,sb_near_er2,ER2 Nearshore Soft Bottom
reddrum,latejuvenile,near,sb,er3,sb_near_er3,ER3 Nearshore Soft Bottom
reddrum,latejuvenile,near,sb,er4,sb_near_er4,ER4 Nearshore Soft Bottom
reddrum,latejuvenile,near,sb,er5,sb_near_er5,ER5 Nearshore Soft Bottom
reddrum,latejuvenile,near,em,er1,em_near_er1,ER1 Nearshore Emergent Marsh
reddrum,latejuvenile,near,em,er2,em_near_er2,ER2 Nearshore Emergent Marsh
reddrum,latejuvenile,near,em,er3,em_near_er3,ER3 Nearshore Emergent Marsh
reddrum,latejuvenile,near,em,er4,em_near_er4,ER4 Nearshore Emergent Marsh
reddrum,latejuvenile,near,em,er5,em_near_er5,ER5 Nearshore Emergent Marsh
reddrum,latejuvenile,near,sand,er1,sand_near_er1,ER1 Nearshore Sand
reddrum,latejuvenile,near,sand,er2,sand_near_er2,ER2 Nearshore Sand
reddrum,latejuvenile,near,sand,er3,sand_near_er3,ER3 Nearshore Sand
reddrum,latejuvenile,near,sand,er4,sand_near_er4,ER4 Nearshore Sand
reddrum,latejuvenile,near,sand,er5,sand_near_er5,ER5 Nearshore Sand
reddrum,adult,est,sav,er1,sav_est_er1,ER1 Estuarine SAV
reddrum,adult,est,sav,er2,sav_est_er2,ER2 Estuarine SAV
reddrum,adult,est,sav,er3,sav_est_er3,ER3 Estuarine SAV
reddrum,adult,est,sav,er4,sav_est_er4,ER4 Estuarine SAV
reddrum,adult,est,sav,er5,sav_est_er5,ER5 Estuarine SAV
reddrum,adult,est,em,er1,em_est_er1,ER1 Estuarine Emergent Marsh
reddrum,adult,est,em,er2,em_est_er2,ER2 Estuarine Emergent Marsh
reddrum,adult,est,em,er3,em_est_er3,ER3 Estuarine Emergent Marsh
reddrum,adult,est,em,er4,em_est_er4,ER4 Estuarine Emergent Marsh
reddrum,adult,est,em,er5,em_est_er5,ER5 Estuarine Emergent Marsh
reddrum,adult,est,sb,er1,sb_est_er1,ER1 Estuarine Soft Bottom
reddrum,adult,est,sb,er2,sb_est_er2,ER2 Estuarine Soft Bottom
reddrum,adult,est,sb,er3,sb_est_er3,ER3 Estuarine Soft Bottom
reddrum,adult,est,sb,er4,sb_est_er4,ER4 Estuarine Soft Bottom
reddrum,adult,est,sb,er5,sb_est_er5,ER5 Estuarine Soft Bottom
reddrum,adult,est,hb,er1,hb_est_er1,ER1 Estuarine Hard Bottom
reddrum,adult,est,hb,er2,hb_est_er2,ER2 Estuarine Hard Bottom
reddrum,adult,est,hb,er3,hb_est_er3,ER3 Estuarine Hard Bottom
reddrum,adult,est,hb,er4,hb_est_er4,ER4 Estuarine Hard Bottom
reddrum,adult,est,hb,er5,hb_est_er5,ER5 Estuarine Hard Bottom
reddrum,adult,est,sand,er1,sand_est_er1,ER1 Estuarine Sand
reddrum,adult,est,sand,er2,sand_est_er2,ER2 Estuarine Sand
reddrum,adult,est,sand,er3,sand_est_er3,ER3 Estuarine Sand
reddrum,adult,est,sand,er4,sand_est_er4,ER4 Estuarine Sand
reddrum,adult,est,sand,er5,sand_est_er5,ER5 Estuarine Sand
reddrum,adult,near,sav,er1,sav_near_er1,ER1 Nearshore SAV
reddrum,adult,near,sav,er2,sav_near_er2,ER2 Nearshore SAV
reddrum,adult,near,sav,er3,sav_near_er3,ER3 Nearshore SAV
reddrum,adult,near,sav,er4,sav_near_er4,ER4 Nearshore SAV
reddrum,adult,near,sav,er5,sav_near_er5,ER5 Nearshore SAV
reddrum,adult,near,em,er1,em_near_er1,ER1 Nearshore Emergent Marsh
reddrum,adult,near,em,er2,em_near_er2,ER2 Nearshore Emergent Marsh
reddrum,adult,near,em,er3,em_near_er3,ER3 Nearshore Emergent Marsh
reddrum,adult,near,em,er4,em_near_er4,ER4 Nearshore Emergent Marsh
reddrum,adult,near,em,er5,em_near_er5,ER5 Nearshore Emergent Marsh
reddrum,adult,near,sb,er1,sb_near_er1,ER1 Nearshore Soft Bottom
reddrum,adult,near,sb,er2,sb_near_er2,ER2 Nearshore Soft Bottom
reddrum,adult,near,sb,er3,sb_near_er3,ER3 Nearshore Soft Bottom
reddrum,adult,near,sb,er4,sb_near_er4,ER4 Nearshore Soft Bottom
reddrum,adult,near,sb,er5,sb_near_er5,ER5 Nearshore Soft Bottom
reddrum,adult,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
reddrum,adult,near,hb,er2,hb_near_er2,ER2 Nearshore Hard Bottom
reddrum,adult,near,hb,er3,hb_near_er3,ER3 Nearshore Hard Bottom
reddrum,adult,near,hb,er4,hb_near_er4,ER4 Nearshore Hard Bottom
reddrum,adult,near,hb,er5,hb_near_er5,ER5 Nearshore Hard Bottom
reddrum,adult,near,sand,er1,sand_near_er1,ER1 Nearshore Sand
reddrum,adult,near,sand,er2,sand_near_er2,ER2 Nearshore Sand
reddrum,adult,near,sand,er3,sand_near_er3,ER3 Nearshore Sand
reddrum,adult,near,sand,er4,sand_near_er4,ER4 Nearshore Sand
reddrum,adult,near,sand,er5,sand_near_er5,ER5 Nearshore Sand
reddrum,adult,off,sav,er1,sav_off_er1,ER1 Offshore SAV
reddrum,adult,off,sav,er2,sav_off_er2,ER2 Offshore SAV
reddrum,adult,off,sav,er3,sav_off_er3,ER3 Offshore SAV
reddrum,adult,off,sav,er4,sav_off_er4,ER4 Offshore SAV
reddrum,adult,off,sav,er5,sav_off_er5,ER5 Offshore SAV
reddrum,adult,off,em,er1,em_off_er1,ER1 Offshore Emergent Marsh
reddrum,adult,off,em,er2,em_off_er2,ER2 Offshore Emergent Marsh
reddrum,adult,off,em,er3,em_off_er3,ER3 Offshore Emergent Marsh
reddrum,adult,off,em,er4,em_off_er4,ER4 Offshore Emergent Marsh
reddrum,adult,off,em,er5,em_off_er5,ER5 Offshore Emergent Marsh
reddrum,adult,off,sb,er1,sb_off_er1,ER1 Offshore Soft Bottom
reddrum,adult,off,sb,er2,sb_off_er2,ER2 Offshore Soft Bottom
reddrum,adult,off,sb,er3,sb_off_er3,ER3 Offshore Soft Bottom
reddrum,adult,off,sb,er4,sb_off_er4,ER4 Offshore Soft Bottom
reddrum,adult,off,sb,er5,sb_off_er5,ER5 Offshore Soft Bottom
reddrum,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
reddrum,adult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
reddrum,adult,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
reddrum,adult,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
reddrum,adult,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
reddrum,adult,off,sand,er1,sand_off_er1,ER1 Offshore Sand
reddrum,adult,off,sand,er2,sand_off_er2,ER2 Offshore Sand
reddrum,adult,off,sand,er3,sand_off_er3,ER3 Offshore Sand
reddrum,adult,off,sand,er4,sand_off_er4,ER4 Offshore Sand
reddrum,adult,off,sand,er5,sand_off_er5,ER5 Offshore Sand
reddrum,spawningadult,off,sav,er1,sav_off_er1,ER1 Offshore SAV
reddrum,spawningadult,off,sav,er2,sav_off_er2,ER2 Offshore SAV
reddrum,spawningadult,off,sav,er3,sav_off_er3,ER3 Offshore SAV
reddrum,spawningadult,off,sav,er4,sav_off_er4,ER4 Offshore SAV
reddrum,spawningadult,off,sav,er5,sav_off_er5,ER5 Offshore SAV
reddrum,spawningadult,off,sb,er1,sb_off_er1,ER1 Offshore Soft Bottom
reddrum,spawningadult,off,sb,er2,sb_off_er2,ER2 Offshore Soft Bottom
reddrum,spawningadult,off,sb,er3,sb_off_er3,ER3 Offshore Soft Bottom
reddrum,spawningadult,off,sb,er4,sb_off_er4,ER4 Offshore Soft Bottom
reddrum,spawningadult,off,sb,er5,sb_off_er5,ER5 Offshore Soft Bottom
reddrum,spawningadult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
reddrum,spawningadult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
reddrum,spawningadult,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
reddrum,spawningadult,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
reddrum,spawningadult,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
reddrum,spawningadult,off,sand,er1,sand_off_er1,ER1 Offshore Sand
reddrum,spawningadult,off,sand,er2,sand_off_er2,ER2 Offshore Sand
reddrum,spawningadult,off,sand,er3,sand_off_er3,ER3 Offshore Sand
reddrum,spawningadult,off,sand,er4,sand_off_er4,ER4 Offshore Sand
reddrum,spawningadult,off,sand,er5,sand_off_er5,ER5 Offshore Sand
redgrouper,egg,,,,,
redgrouper,larvae,,,,,
redgrouper,postlarvae,,,,,
redgrouper,earlyjuvenile,near,sav,er1,sav_near_er1,ER1 Nearshore SAV
redgrouper,earlyjuvenile,near,sav,er2,sav_near_er2,ER2 Nearshore SAV
redgrouper,earlyjuvenile,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
redgrouper,earlyjuvenile,near,hb,er2,hb_near_er2,ER2 Nearshore Hard Bottom
redgrouper,latejuvenile,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
redgrouper,latejuvenile,near,hb,er2,hb_near_er2,ER2 Nearshore Hard Bottom
redgrouper,latejuvenile,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
redgrouper,latejuvenile,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
redgrouper,adult,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
redgrouper,adult,near,hb,er2,hb_near_er2,ER2 Nearshore Hard Bottom
redgrouper,adult,near,hb,er3,hb_near_er3,ER3 Nearshore Hard Bottom
redgrouper,adult,near,hb,er4,hb_near_er4,ER4 Nearshore Hard Bottom
redgrouper,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
redgrouper,adult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
redgrouper,adult,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
redgrouper,adult,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
redgrouper,spawningadult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
redgrouper,spawningadult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
redgrouper,spawningadult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
redgrouper,spawningadult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
redsnapper,egg,,,,,
redsnapper,larvae,,,,,
redsnapper,postlarvae,,,,,
redsnapper,earlyjuvenile,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
redsnapper,earlyjuvenile,near,hb,er2,hb_near_er2,ER2 Nearshore Hard Bottom
redsnapper,earlyjuvenile,near,hb,er3,hb_near_er3,ER3 Nearshore Hard Bottom
redsnapper,earlyjuvenile,near,hb,er4,hb_near_er4,ER4 Nearshore Hard Bottom
redsnapper,earlyjuvenile,near,hb,er5,hb_near_er5,ER5 Nearshore Hard Bottom
redsnapper,earlyjuvenile,near,sb,er1,sb_near_er1,ER1 Nearshore Soft Bottom
redsnapper,earlyjuvenile,near,sb,er2,sb_near_er2,ER2 Nearshore Soft Bottom
redsnapper,earlyjuvenile,near,sb,er3,sb_near_er3,ER3 Nearshore Soft Bottom
redsnapper,earlyjuvenile,near,sb,er4,sb_near_er4,ER4 Nearshore Soft Bottom
redsnapper,earlyjuvenile,near,sb,er5,sb_near_er5,ER5 Nearshore Soft Bottom
redsnapper,earlyjuvenile,near,sand,er1,sand_near_er1,ER1 Nearshore Sand
redsnapper,earlyjuvenile,near,sand,er2,sand_near_er2,ER2 Nearshore Sand
redsnapper,earlyjuvenile,near,sand,er3,sand_near_er3,ER3 Nearshore Sand
redsnapper,earlyjuvenile,near,sand,er4,sand_near_er4,ER4 Nearshore Sand
redsnapper,earlyjuvenile,near,sand,er5,sand_near_er5,ER5 Nearshore Sand
redsnapper,earlyjuvenile,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
redsnapper,earlyjuvenile,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
redsnapper,earlyjuvenile,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
redsnapper,earlyjuvenile,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
redsnapper,earlyjuvenile,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
redsnapper,earlyjuvenile,off,sb,er1,sb_off_er1,ER1 Offshore Soft Bottom
redsnapper,earlyjuvenile,off,sb,er2,sb_off_er2,ER2 Offshore Soft Bottom
redsnapper,earlyjuvenile,off,sb,er3,sb_off_er3,ER3 Offshore Soft Bottom
redsnapper,earlyjuvenile,off,sb,er4,sb_off_er4,ER4 Offshore Soft Bottom
redsnapper,earlyjuvenile,off,sb,er5,sb_off_er5,ER5 Offshore Soft Bottom
redsnapper,earlyjuvenile,off,sand,er1,sand_off_er1,ER1 Offshore Sand
redsnapper,earlyjuvenile,off,sand,er2,sand_off_er2,ER2 Offshore Sand
redsnapper,earlyjuvenile,off,sand,er3,sand_off_er3,ER3 Offshore Sand
redsnapper,earlyjuvenile,off,sand,er4,sand_off_er4,ER4 Offshore Sand
redsnapper,earlyjuvenile,off,sand,er5,sand_off_er5,ER5 Offshore Sand
redsnapper,latejuvenile,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
redsnapper,latejuvenile,near,hb,er2,hb_near_er2,ER2 Nearshore Hard Bottom
redsnapper,latejuvenile,near,hb,er3,hb_near_er3,ER3 Nearshore Hard Bottom
redsnapper,latejuvenile,near,hb,er4,hb_near_er4,ER4 Nearshore Hard Bottom
redsnapper,latejuvenile,near,hb,er5,hb_near_er5,ER5 Nearshore Hard Bottom
redsnapper,latejuvenile,near,sand,er1,sand_near_er1,ER1 Nearshore Sand
redsnapper,latejuvenile,near,sand,er2,sand_near_er2,ER2 Nearshore Sand
redsnapper,latejuvenile,near,sand,er3,sand_near_er3,ER3 Nearshore Sand
redsnapper,latejuvenile,near,sand,er4,sand_near_er4,ER4 Nearshore Sand
redsnapper,latejuvenile,near,sand,er5,sand_near_er5,ER5 Nearshore Sand
redsnapper,latejuvenile,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
redsnapper,latejuvenile,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
redsnapper,latejuvenile,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
redsnapper,latejuvenile,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
redsnapper,latejuvenile,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
redsnapper,latejuvenile,off,sand,er1,sand_off_er1,ER1 Offshore Sand
redsnapper,latejuvenile,off,sand,er2,sand_off_er2,ER2 Offshore Sand
redsnapper,latejuvenile,off,sand,er3,sand_off_er3,ER3 Offshore Sand
redsnapper,latejuvenile,off,sand,er4,sand_off_er4,ER4 Offshore Sand
redsnapper,latejuvenile,off,sand,er5,sand_off_er5,ER5 Offshore Sand
redsnapper,adult,near,sand,er1,sand_near_er1,ER1 Nearshore Sand
redsnapper,adult,near,sand,er2,sand_near_er2,ER2 Nearshore Sand
redsnapper,adult,near,sand,er3,sand_near_er3,ER3 Nearshore Sand
redsnapper,adult,near,sand,er4,sand_near_er4,ER4 Nearshore Sand
redsnapper,adult,near,sand,er5,sand_near_er5,ER5 Nearshore Sand
redsnapper,adult,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
redsnapper,adult,near,hb,er2,hb_near_er2,ER2 Nearshore Hard Bottom
redsnapper,adult,near,hb,er3,hb_near_er3,ER3 Nearshore Hard Bottom
redsnapper,adult,near,hb,er4,hb_near_er4,ER4 Nearshore Hard Bottom
redsnapper,adult,near,hb,er5,hb_near_er5,ER5 Nearshore Hard Bottom
redsnapper,adult,off,sand,er1,sand_off_er1,ER1 Offshore Sand
redsnapper,adult,off,sand,er2,sand_off_er2,ER2 Offshore Sand
redsnapper,adult,off,sand,er3,sand_off_er3,ER3 Offshore Sand
redsnapper,adult,off,sand,er4,sand_off_er4,ER4 Offshore Sand
redsnapper,adult,off,sand,er5,sand_off_er5,ER5 Offshore Sand
redsnapper,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
redsnapper,adult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
redsnapper,adult,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
redsnapper,adult,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
redsnapper,adult,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
redsnapper,spawningadult,off,sand,er1,sand_off_er1,ER1 Offshore Sand
redsnapper,spawningadult,off,sand,er2,sand_off_er2,ER2 Offshore Sand
redsnapper,spawningadult,off,sand,er3,sand_off_er3,ER3 Offshore Sand
redsnapper,spawningadult,off,sand,er4,sand_off_er4,ER4 Offshore Sand
redsnapper,spawningadult,off,sand,er5,sand_off_er5,ER5 Offshore Sand
royalredshrimp,egg,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
royalredshrimp,egg,off,shelf,er3,shelf_off_er3,ER3 Offshore Shelf/Slope Edge
royalredshrimp,larvae,,,,,
royalredshrimp,postlarvae,,,,,
royalredshrimp,earlyjuvenile,,,,,
royalredshrimp,latejuvenile,,,,,
royalredshrimp,adult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
royalredshrimp,adult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
royalredshrimp,adult,off,shelf,er3,shelf_off_er3,ER3 Offshore Shelf/Slope Edge
royalredshrimp,adult,off,shelf,er4,shelf_off_er4,ER4 Offshore Shelf/Slope Edge
royalredshrimp,adult,off,shelf,er5,shelf_off_er5,ER5 Offshore Shelf/Slope Edge
royalredshrimp,adult,off,sb,er1,sb_off_er1,ER1 Offshore Soft Bottom
royalredshrimp,adult,off,sb,er2,sb_off_er2,ER2 Offshore Soft Bottom
royalredshrimp,adult,off,sb,er3,sb_off_er3,ER3 Offshore Soft Bottom
royalredshrimp,adult,off,sb,er4,sb_off_er4,ER4 Offshore Soft Bottom
royalredshrimp,adult,off,sb,er5,sb_off_er5,ER5 Offshore Soft Bottom
royalredshrimp,adult,off,sand,er1,sand_off_er1,ER1 Offshore Sand
royalredshrimp,adult,off,sand,er2,sand_off_er2,ER2 Offshore Sand
royalredshrimp,adult,off,sand,er3,sand_off_er3,ER3 Offshore Sand
royalredshrimp,adult,off,sand,er4,sand_off_er4,ER4 Offshore Sand
royalredshrimp,adult,off,sand,er5,sand_off_er5,ER5 Offshore Sand
royalredshrimp,spawningadult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
royalredshrimp,spawningadult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
royalredshrimp,spawningadult,off,shelf,er3,shelf_off_er3,ER3 Offshore Shelf/Slope Edge
royalredshrimp,spawningadult,off,shelf,er4,shelf_off_er4,ER4 Offshore Shelf/Slope Edge
royalredshrimp,spawningadult,off,shelf,er5,shelf_off_er5,ER5 Offshore Shelf/Slope Edge
scamp,egg,,,,,
scamp,larvae,,,,,
scamp,postlarvae,,,,,
scamp,earlyjuvenile,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
scamp,earlyjuvenile,near,hb,er2,hb_near_er2,ER2 Nearshore Hard Bottom
scamp,earlyjuvenile,near,hb,er3,hb_near_er3,ER3 Nearshore Hard Bottom
scamp,earlyjuvenile,near,hb,er4,hb_near_er4,ER4 Nearshore Hard Bottom
scamp,earlyjuvenile,near,hb,er5,hb_near_er5,ER5 Nearshore Hard Bottom
scamp,earlyjuvenile,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
scamp,earlyjuvenile,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
scamp,earlyjuvenile,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
scamp,earlyjuvenile,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
scamp,earlyjuvenile,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
scamp,latejuvenile,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
scamp,latejuvenile,near,hb,er2,hb_near_er2,ER2 Nearshore Hard Bottom
scamp,latejuvenile,near,hb,er3,hb_near_er3,ER3 Nearshore Hard Bottom
scamp,latejuvenile,near,hb,er4,hb_near_er4,ER4 Nearshore Hard Bottom
scamp,latejuvenile,near,hb,er5,hb_near_er5,ER5 Nearshore Hard Bottom
scamp,latejuvenile,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
scamp,latejuvenile,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
scamp,latejuvenile,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
scamp,latejuvenile,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
scamp,latejuvenile,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
scamp,adult,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
scamp,adult,near,hb,er2,hb_near_er2,ER2 Nearshore Hard Bottom
scamp,adult,near,hb,er3,hb_near_er3,ER3 Nearshore Hard Bottom
scamp,adult,near,hb,er4,hb_near_er4,ER4 Nearshore Hard Bottom
scamp,adult,near,hb,er5,hb_near_er5,ER5 Nearshore Hard Bottom
scamp,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
scamp,adult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
scamp,adult,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
scamp,adult,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
scamp,adult,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
scamp,spawningadult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
scamp,spawningadult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
scamp,spawningadult,off,shelf,er3,shelf_off_er3,ER3 Offshore Shelf/Slope Edge
scamp,spawningadult,off,shelf,er4,shelf_off_er4,ER4 Offshore Shelf/Slope Edge
scamp,spawningadult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
scamp,spawningadult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
scamp,spawningadult,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
scamp,spawningadult,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
silksnapper,egg,,,,,
silksnapper,larvae,,,,,
silksnapper,postlarvae,,,,,
silksnapper,earlyjuvenile,,,,,
silksnapper,latejuvenile,,,,,
silksnapper,adult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
silksnapper,adult,off,sb,er1,sb_off_er1,ER1 Offshore Soft Bottom
silksnapper,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
silksnapper,spawningadult,,,,,
snowygrouper,egg,,,,,
snowygrouper,larvae,,,,,
snowygrouper,postlarvae,,,,,
snowygrouper,earlyjuvenile,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
snowygrouper,latejuvenile,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
snowygrouper,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
snowygrouper,adult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
snowygrouper,adult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
snowygrouper,adult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
snowygrouper,spawningadult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
snowygrouper,spawningadult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
snowygrouper,spawningadult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
snowygrouper,spawningadult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
spanishmackerel,egg,,,,,
spanishmackerel,larvae,,,,,
spanishmackerel,postlarvae,,,,,
spanishmackerel,earlyjuvenile,est,sand,er1,sand_est_er1,ER1 Estuarine Sand
spanishmackerel,earlyjuvenile,est,sand,er2,sand_est_er2,ER2 Estuarine Sand
spanishmackerel,earlyjuvenile,est,sand,er3,sand_est_er3,ER3 Estuarine Sand
spanishmackerel,earlyjuvenile,est,sand,er4,sand_est_er4,ER4 Estuarine Sand
spanishmackerel,earlyjuvenile,est,sand,er5,sand_est_er5,ER5 Estuarine Sand
spanishmackerel,earlyjuvenile,near,sand,er1,sand_near_er1,ER1 Nearshore Sand
spanishmackerel,earlyjuvenile,near,sand,er2,sand_near_er2,ER2 Nearshore Sand
spanishmackerel,earlyjuvenile,near,sand,er3,sand_near_er3,ER3 Nearshore Sand
spanishmackerel,earlyjuvenile,near,sand,er4,sand_near_er4,ER4 Nearshore Sand
spanishmackerel,earlyjuvenile,near,sand,er5,sand_near_er5,ER5 Nearshore Sand
spanishmackerel,latejuvenile,est,sand,er1,sand_est_er1,ER1 Estuarine Sand
spanishmackerel,latejuvenile,est,sand,er2,sand_est_er2,ER2 Estuarine Sand
spanishmackerel,latejuvenile,est,sand,er3,sand_est_er3,ER3 Estuarine Sand
spanishmackerel,latejuvenile,est,sand,er4,sand_est_er4,ER4 Estuarine Sand
spanishmackerel,latejuvenile,est,sand,er5,sand_est_er5,ER5 Estuarine Sand
